Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2024-06-18,1,0.08,0.09,-0.019,-0.04,-0.01,0.021000148,12.65999985,-0.000393938,-0.018517039,-0.000364052,0.006197391,-0.002181472,-0.005204836,53.41930871,-0.040869219,-0.022215064,1.519185022,-0.079063292,-38586060425,-1.05E+11,69937951278,-1.37E+11,593985068,-0.259282598
2024-06-19,1,-0.06,-0.07,-0.004,0.002,0.01,-0.00600004,12.75,0.007635164,0.009915083,0.011530628,-0.00233218,-0.000569832,0.007196746,56.25359665,0.027510754,0.002773993,2.64299979,-0.053890171,-61083195488,-86674294484,4851659863,6.49E+11,561975111,0.062035391
2024-06-20,1,0,0,-0.048,-0.052,0,0.003999946,12.30000019,0.002518154,0.002301079,0.019671689,-0.000326416,0,0.012015485,68.97829576,-0.022846567,0.01857341,4.57749083,0.150773652,-33536889816,-40867759683,7.37E+11,2.76E+11,646706151,0.058410762
2024-06-21,0,0.03,0.02,0.038,0.034,0.01,0.003999948,12.30000019,0,0.001612818,0.008433295,0.001840769,0.003130135,0.003675251,80.24384094,-0.058707866,0.000585024,4.19739178,0.172349851,-54302043687,-12058234062,2.38E+11,4.97E+11,758165860,-0.036105005
2024-06-24,0,0,0,-0.014,-0.02,0,0.006000042,13.27999973,-0.002529127,-0.00094655,-0.006545701,0.007695702,0.001986914,-0.008358537,74.06508365,0.002969889,0.023159361,1.16585962,-0.167539181,-20531474845,-55625807230,1.31E+11,-3.42E+11,631143373,0.064078857
2024-06-25,1,0,0.01,0.009,0.018,-0.01,-0.009000066,13.19999981,-0.001563352,0.005379255,-0.019089756,-0.002467391,-0.003123985,-0.007039158,64.65474321,-0.068285413,-0.032358408,-0.91624623,-0.058587422,-18088421801,-40610700848,69441491634,-5.30E+11,594166310,-0.267203541
2024-06-26,1,-0.02,-0.01,0.007,0.007,-0.01,0,13.32999992,-0.003069879,0.009451479,0.002725847,-0.001643561,0.001326506,0.003487891,70.81527972,-0.018827118,-0.037968564,-0.20854186,0.202091308,1104857609,-69786241878,2.46E+11,60954213464,714242157,0.061154423
2024-06-27,0,0.09,0.08,0.007,0.014,0.01,-0.00699973,12.84000015,0.003925874,0.012529857,0.004828284,0.003442589,0.004157641,0.006345246,69.72195955,-0.016155054,0.007533574,0.98650003,-0.250906198,25277874885,-57566702430,-2.00E+11,4.34E+11,535034373,-0.043296806
2024-06-28,1,-0.03,-0.04,0.022,0.005,0.01,0.01699972,12.55000019,0.001571196,-0.008240446,-0.003517296,0.001788613,-0.001320998,-0.002865796,63.07232423,-0.025456063,-0.101091021,-0.13462127,-0.257675316,-8276939954,-49150461166,-6.68E+11,5.14E+11,397169222,-0.09265883
2024-07-01,1,0.07,0.03,-0.034,-0.038,0.04,0.00400019,12.23999977,0.00090691,0.006120773,0.005497375,-0.004625397,-0.00037776,0.004930252,71.28205514,-0.049561057,-0.129089505,0.72358421,0.537255175,-8248546170,-67354281714,3.07E+11,32153817876,610550442,0.065751378
2024-07-02,0,0.12,0.06,0.046,0.028,0.06,0.01799989,12.43999958,-0.004092014,0.001211412,0.001142107,-0.004813406,0.000283315,0.002316973,71.57496161,0.011913921,-0.002890043,0.80777686,-0.24786175,-18725047300,31781348253,1.26E+11,-63341087773,459218341,-0.100322722
2024-07-03,1,-0.05,-0.04,-0.023,-0.041,-0.01,0.018000124,12.22000027,0.002671991,0.011131879,-0.007801921,0.002265076,-0.001701166,-0.008397269,61.453914,0.010563483,-0.049164338,-1.52383704,0.173389974,-59832305081,-2260295343,-1.95E+11,-33276899038,538842197,0.153432547
2024-07-04,1,-0.07,-0.06,-0.015,-0.009,-0.01,-0.006000284,12.02999973,0.006176206,0.012549107,0.012727603,0,-0.003031451,0.004717572,59.03719646,-0.067006568,-0.046288238,-0.413588,-0.368390256,15688502665,31642026271,1.24E+11,1.01E+11,340337982,-0.128617378
2024-07-05,1,0,0,-0.04,-0.032,0,-0.00799989,12.09000015,0.005071562,0.008169605,0.014995459,0.00169723,0,0.011009261,63.64013192,0.036478335,0.006873662,1.87932843,0.156904727,-5162319581,73082580326,1.01E+12,3.22E+11,393738620,0.25022451
2024-07-08,0,-0.08,-0.09,-0.007,-0.013,0.01,0.00600004,12.09000015,0,-3.12E-05,0.001446949,-0.003991314,-0.004945837,0.01311393,72.1374898,0.076915751,0.009384854,4.16171507,-0.039568064,-7108346526,-9650906892,1.28E+12,1.31E+12,378159145,0
2024-07-09,1,0,0.01,-0.015,0.004,-0.01,-0.019000055,12.47999954,0.005433974,-0.003223578,0.013558226,-0.002669783,0.00123879,-0.00156293,68.65906975,-0.039615899,-0.052825226,2.57119994,0.124012468,-28226073262,-47534558080,-2.05E+11,5.28E+11,425055594,-0.27604521
2024-07-10,1,0.02,-0.03,-0.021,-0.005,0.05,-0.016000035,12.36999989,0.001016183,0.019414505,0.000917978,0.004479411,0.001046977,0.003360575,65.38410396,-0.039457684,-0.000897115,2.41974457,0.073810646,-53028077615,-65384088183,1.35E+11,3.27E+11,456429222,0.119346758
2024-07-11,1,-0.02,0.01,0.007,0.006,-0.03,0.00100017,12.51000023,0.000740797,0.006037901,0.004466981,-0.000238652,-0.000666124,0.000212753,63.8453483,-0.010170236,-0.015860253,1.55477979,0.035150438,-67403242003,-71942289050,1.71E+11,5.27E+11,472472909,0.052185753
2024-07-12,0,-0.08,-0.12,0.036,0.043,0.04,-0.00700021,12.85000038,0.010156315,0.009327926,0.015825623,0.000412196,-0.00582369,0.008112122,74.56533062,-0.005354605,-0.013099833,2.67419734,-0.021707141,1.92E+11,-24089116123,-2.19E+11,6.10E+11,462216873,0.212921997
2024-07-15,1,-0.02,-0.04,-0.057,-0.062,0.02,0.005000115,12.92000008,-0.00880165,-0.024777233,-0.01958785,-0.008510482,-0.003356893,-0.011951432,69.81829203,0.056949113,0.110170883,-1.08290438,-0.116911693,-39330074671,-15959715340,2.43E+11,-5.50E+11,408178316,-0.034846731
2024-07-16,1,0.05,0.01,0,-0.025,0.04,0.025000095,12.46000004,0.005501864,0,-0.001572102,0.002068906,0.000960304,0.001371101,69.05527652,0.02232808,-0.026072075,-0.96128275,0.039883505,-31056527583,-72565329112,2.07E+11,-76964828774,424457898,-0.144738846
2024-07-17,0,-0.06,-0.02,-0.04,-0.041,-0.04,0.00099993,13.11999989,0.002822216,0.002046873,0.004924779,0.006947563,0.000767478,0.001805538,67.25391938,-0.03791112,-0.014807602,-0.75530578,0.597107337,2143664276,-51740833718,1.92E+11,1.88E+11,677904823,0.040166042
2024-07-18,0,-0.01,-0.02,0.002,0.015,0.01,-0.01300001,13.18999958,0.00636905,-0.004306933,-0.009522519,-0.000759075,-0.004999497,-0.007986916,62.91144226,-0.009042533,-0.015523782,-2.81656255,-0.190012961,4754932181,-1.97E+11,3.52E+11,-2.57E+11,549094120,0.090286847
2024-07-19,0,0.04,0.05,-0.001,0.008,-0.01,-0.00900007,14.47999954,-0.014025441,-0.023918685,-0.015746056,-0.002889949,0.004040004,-0.006683562,55.65551562,0.077547418,0.023490081,-4.09148094,0.199019523,-65524507563,-85407403428,3.83E+11,-3.49E+11,658374570,0.108951184
2024-07-22,0,0.05,0.04,0.018,0.016,0.01,0.0020001,15.93000031,-0.007847112,-0.001560354,-0.022877025,0.004768626,0.002205527,-0.010281626,48.27785738,0.063602484,0.019406604,-5.83746983,-0.352636066,-1.02E+11,-1.08E+11,-73813572200,-4.20E+11,426207952,-0.480119135
2024-07-23,1,0.01,0.01,-0.011,-0.003,0,-0.00800014,16.52000046,-0.007165879,-0.011669045,-0.027137514,0.002573905,-0.000862478,-0.011495044,46.7319486,0.033484659,0.04136594,-7.38297374,0.088384803,-83764592286,-93564874878,1.52E+11,-85368275960,463878258,0.090654368
2024-07-24,0,-0.01,-0.03,0.026,0.013,0.02,0.01300001,14.90999985,0.010734217,-0.000116408,0.027250326,-0.001232088,0.001341247,0.003893258,46.25210078,0.019569539,0.001427212,-5.10104276,-0.087253548,25867469004,13683039498,-1.06E+11,2.47E+11,423403234,0.090971778
2024-07-25,0,0.03,-0.02,-0.04,-0.038,0.05,-0.00199985,14.72000027,-0.001559318,-0.01116312,0,-0.001825636,-0.000574579,-0.005631708,36.63265346,-0.002926795,-0.007539711,-5.357874151,0.108213725,16199577051,-12685965214,6181282757,-2.64E+11,469221275,-0.035401927
2024-07-26,1,-0.01,0.02,-0.003,-0.022,-0.03,0.01900005,18.04000092,-0.023421242,-0.033377989,0,-0.001387618,-0.000287414,-0.017574743,20.68089133,0.01791258,0.116494342,-8.08903252,-0.061597676,-45715442104,-21567374341,-267899826,-6.77E+11,440318335,0.210450725
2024-07-29,1,-0.07,-0.06,-0.02,0,-0.01,-0.01999998,18.45999908,-0.005155889,-0.00535108,-0.033459948,-0.000882731,-0.000383371,0.00780888,27.13966311,0.031886922,0.016504941,-4.607638735,0.172941411,66778146327,5130738888,2.86E+11,-47288785165,516467609,-0.052446475
2024-07-30,0,-0.03,-0.01,-0.062,-0.046,-0.02,-0.01600003,16.38999939,0.01102942,0.021047807,0.002044965,0.000477588,0.002297951,0.012235007,32.98479886,0.050782449,0.056874611,-0.839953833,-0.116080685,31245544893,21975444038,-95649741562,4.47E+11,456515695,-0.167054085
2024-07-31,1,-0.02,-0.03,0.006,0.016,0.01,-0.009999992,16.60000038,0.000812979,0.001488944,0.002661982,-0.000528311,-9.56E-05,-0.009935212,30.09328424,0.040941405,0.008478188,-2.742212671,-0.139420409,-7090627249,-1.00E+11,-1.77E+11,-2.45E+11,392868090,-0.075507553
2024-08-01,1,-0.06,-0.06,0.012,0.01,0,0.001999855,17.69000053,-0.004972514,0.014837001,-0.00109046,0.00154801,-0.004313494,0.011799269,31.99965327,0.017144595,0.039084025,0.57223215,0.418007904,4047743517,-53944809039,62441095900,1.49E+11,557090057,0.179048231
2024-08-02,0,-0.1,-0.14,-0.054,-0.028,0.04,-0.026000023,16.36000061,0.015669981,-0.025263951,0.019747996,-0.01132515,0.00306925,0.002519657,37.11502113,-0.046463801,-0.039137188,1.127511694,-0.136882863,7930266188,25173277491,-2.14E+11,4.41E+11,480833975,-0.112673163
2024-08-05,0,-0.19,-0.26,-0.034,-0.037,0.07,0.00300026,18.59000015,-0.013788124,-0.059897638,-0.045355808,0.000767241,-0.011655472,-0.037221903,27.21467985,0.165642057,0.250266377,-7.103963014,0.105964145,-1.32E+11,-1.09E+11,-3.28E+11,-8.48E+11,531785136,0.183849441
2024-08-06,1,-0.02,0.01,-0.098,-0.133,-0.03,0.03499985,23.38999939,-0.018552907,-0.132340761,-0.087214818,-0.008656929,-0.005050974,-0.091761016,16.56324294,0.39150925,0.681820461,-24.09381189,0.436252549,23447557100,2.36E+11,-4.19E+11,-1.52E+12,763777757,0.36124464
2024-08-07,1,0.12,0.05,0.115,0.129,0.07,-0.013999942,38.56999969,-0.030427041,0.097365588,0.033234256,0.007509462,0.002722931,0.03247857,26.81767777,0.12220027,0.068444296,-11.98304354,-0.257288623,1.40E+11,2.37E+11,-7.67E+11,-1.74E+11,567266430,-0.193016846
2024-08-08,0,0.06,0.05,0.008,-0.006,0.01,0.013999942,27.70999908,0.010300849,0.011873132,0.038010801,0.002125891,0.002231128,0.018175323,32.22539359,0.0407274,0.023316266,-5.09735166,-0.1591417,64953210444,32426918201,-4.46E+11,-18716243874,476990686,-0.168227794
2024-08-09,1,0.03,0.05,-0.004,-0.018,-0.02,0.013999936,27.85000038,-0.007764715,-0.007393335,-0.020167925,0.003656636,9.69E-05,-0.004557906,33.01458695,0.004468949,-0.008132392,-4.26647897,0.03838297,43335833798,85226342980,-4.19E+11,-5.20E+11,495299005,-0.130265195
2024-08-12,1,-0.05,0,0.015,0.03,-0.05,-0.014999866,23.79000092,0.02278114,0.005550036,0.02829254,-0.001142157,-0.000678456,0.012322397,37.53878448,0.003513066,0.011686161,-0.10638603,-0.040959004,37718158055,34021210450,-1.16E+11,152537242,475012051,-0.168161417
2024-08-13,1,-0.04,-0.04,-0.012,0.005,0,-0.0170002,20.37000084,0.004660798,0,0.014072567,-0.007247288,0,0.011473783,39.19123247,0.001015945,0.009234448,3.00818877,-0.38299714,26044643926,3960511024,89921761727,78501696596,293083794,-0.246037371
2024-08-14,1,-0.05,-0.07,-0.026,-0.028,0.02,0.002000094,20.70999908,4.30E-05,0.033894737,0.001070031,0.00417072,-0.005639313,0.001221402,40.32656276,-0.001055593,-0.000283924,3.28656673,0.291549239,-7649488765,-2248875325,-28516764667,1.33E+11,378532151,0.165737429
2024-08-16,1,-0.02,0.01,-0.029,-0.03,-0.03,0.000999926,18.12000084,0.016707233,0.005776917,0.010527691,-0.005395897,9.75E-05,0.008735338,45.16554032,-0.022814706,0.005989733,5.04670644,-0.13151858,-3977404730,-29044198714,-95053747571,3.92E+11,328748140,-0.01121088
2024-08-19,0,0.06,0.11,0.028,0.04,-0.05,-0.011999844,16.19000053,0.003816437,0.043500315,0.014516023,0.000983216,-0.00107302,0.019743302,47.57766391,0.027506493,0.019828012,8.73984333,0.17370063,-15559717124,-2357676377,2.33E+11,1.21E+12,385851899,0.233238982
2024-08-20,1,-0.03,-0.01,0.012,-0.001,-0.02,0.012999774,14.80000019,0.017992292,-0.017867652,0.002694469,-0.010713528,-0.005578676,-0.008515174,43.53285217,-0.009365368,-0.00097827,5.50296976,0.025359277,-22660691972,-37701027259,96704917440,-1.20E+11,395636824,-0.19020973
2024-08-21,1,-0.04,-0.06,0.014,0.017,0.02,-0.002999783,14.64999962,0.009675327,0.01787422,0.00086839,-0.013508355,-0.00442628,0.008292662,47.03057308,-0.001021541,0.000181922,6.50512941,0.223820359,-13108035045,14505808864,890635336,2.93E+11,484188400,-0.034050516
2024-08-22,1,-0.03,-0.06,-0.002,-0.004,0.03,0.001999853,15.88000011,-0.001986527,-0.002923675,-0.008561586,-0.002482679,-0.003951027,0.001667359,44.82285432,-0.01687524,-0.000702062,5.79863278,-0.138084194,-49926784595,-64132505607,1.64E+11,31111966566,417329635,0.046926231
2024-08-23,0,0.07,0.08,-0.017,-0.033,-0.01,0.016000034,16.27000046,0.004230715,0.006806785,-0.004012942,0.004569365,0.00464085,0.002418297,44.78587354,-0.002438903,-0.000295208,5.34176665,0.058530636,-5964946296,7471486834,79186890455,68658227680,441756204,-0.046926231
2024-08-26,0,-0.05,-0.09,0.025,0.013,0.04,0.012000086,17.54999924,-0.008972942,0.004002806,0.00041622,0.004399233,-0.007812935,-0.002210976,52.21415919,-0.094173809,-0.011289747,3.92420026,-0.251642062,-28194176229,14509555932,3.37E+11,-2.95E+11,330591762,-0.076603563
2024-08-27,0,0.01,0.01,-0.031,-0.03,0,-0.00100017,15.85999966,0.011417937,-0.006644091,0.00369693,-0.011759478,0.001289848,-0.001363014,87.18110809,-0.344357957,-0.002646383,2.95233077,0.009365397,7719858795,31745801309,3.43E+11,-4.67E+11,333687885,0.092124939
2024-08-28,1,0.01,-0.02,0.099,0.05,0.03,0.04900003,16.14999962,-0.00315871,0.004670298,-0.002481442,0.002082618,-0.002979102,-0.003252124,80.59998033,-0.208763176,-0.006861635,1.75200138,-0.208671136,8339642979,-18214989888,3.81E+11,-4.07E+11,264056855,-0.121502817
2024-08-29,0,0.01,0,-0.019,-0.021,0.01,0.00200009,15.43000031,0.001593925,0.002169065,0.008333901,-0.000211104,0.005356026,0.000215679,76.70222762,-0.124732751,-0.003066635,1.536684771,0.063308396,6498887162,-32766656648,2.42E+11,-3.44E+11,280773871,0.27518191
2024-08-30,1,0.03,0.04,0.021,0.02,-0.01,0.00100017,17.11000061,-0.005993901,-0.000240583,-0.007574685,0.007758028,0.002469991,-0.010295114,71.69760376,-0.025866223,-0.003972275,-0.893521387,0.028712654,-55602532288,-28011649724,-85314301143,-4.21E+11,288835634,0.081493034
2024-09-02,1,0.04,0.03,0.013,0.014,0.01,-0.00100017,15.64999962,-3.94E-05,0.007407324,0.002979104,-0.002854346,0.003546109,0.004508516,69.20741596,-0.051487026,0.000892021,0.370038671,-0.034588267,-12734537738,64139996341,4.22E+11,-3.79E+11,278845310,-0.11020314
2024-09-03,0,0,0,0.033,0.036,0,-0.00300002,15,0.010042457,0.00137355,-0.001482601,0.002772061,0,0.002498434,65.64529001,-0.01385432,-0.056756986,0.929800494,-0.042506496,12931563638,1896520545,-4.11E+11,2.39E+11,266992573,-0.172275104
2024-09-04,0,-0.07,-0.06,-0.001,-0.008,-0.01,0.00699997,15,0,-0.000376354,-0.006447004,0.000725539,0.001277501,-0.006124692,60.09831942,0.005699661,-0.819455235,-0.481784523,0.136587451,-33003480658,3211590973,-1.83E+11,-2.91E+11,303460408,0.035131092
2024-09-05,0,-0.07,-0.1,-0.068,-0.05,0.03,-0.01799989,20.71999931,-0.021377963,-0.043281929,-0.046295721,0.002135944,-0.004626232,-0.03196572,38.39200469,0.122997486,0.071097752,-6.963638686,0.500918383,-68018071389,30786041031,-5.67E+11,-9.89E+11,455469305,0.238613473
2024-09-06,0,-0.04,-0.02,-0.022,-0.026,-0.02,0.00399995,21.31999969,-0.001603829,-0.010596969,0.004491961,-0.007037503,-0.002469503,-0.002055757,23.18128715,8.53E-05,-0.065759398,-5.69817247,-0.167885412,-2909730265,52350112512,56112367418,-5.86E+11,379002653,-0.111225635
2024-09-09,0,-0.01,-0.07,-0.04,-0.024,0.06,-0.01600003,19.89999962,-0.003022581,-0.007272485,0.011612597,0.001336459,0.000692073,-0.012195976,22.35865149,0.025374949,0.028927697,-6.70945996,-0.011135714,-29159169767,852444260,1.27E+11,-2.66E+11,374782188,-0.160214781
2024-09-10,0,-0.02,0,0.042,0.016,-0.02,0.02600002,22.37999916,-0.017410944,-0.004840265,-0.013656978,0.003729545,0.003650207,-0.003287307,13.70497357,0.043247141,-0.036879195,-5.60094081,-0.278965259,14212301153,35738313274,-8601764591,-5.42E+11,270230978,-0.153958907
2024-09-11,0,-0.05,-0.12,-0.022,-0.02,0.07,-0.00200009,19.45000076,0.011513534,-0.001563797,-0.003807737,0.002612878,0.000787422,-0.004941347,11.26518162,0.003929025,-0.038145895,-4.99966086,0.286492661,11857202176,37065925984,-1.03E+11,-6.71E+11,347650170,0.122395796
2024-09-12,1,0,0.03,-0.067,-0.057,-0.03,-0.009999755,19.07999992,0.0044627,-0.015029502,-0.001571684,0.001542084,0.000491889,-0.003994531,8.286842817,0.022962488,-0.001580898,-4.2769377,-0.129697877,-39489199510,19281845159,80077198047,-1.04E+12,302560681,0.133234436
2024-09-13,1,0.03,0.02,0.027,0.046,0.01,-0.019000055,17.69000053,0.010608556,0.033500692,0.029158019,-0.003101498,-0.003053414,0.023094303,27.31411878,0.066300388,0.116094458,1.82474493,0.125324315,1.44E+11,-43818934496,-1.67E+11,2.78E+11,340478891,0.160958461
2024-09-19,1,-0.02,-0.05,-0.042,-0.044,0.03,0.00199986,17.06999969,0.007467352,-0.006851698,0.004901797,-0.002609559,-0.002568177,0.001289878,28.51230546,-0.015477111,-0.103169307,2.16508579,0.052232257,36853809822,71033961638,2.76E+11,-9.58E+11,358262872,-0.294192897
2024-09-20,1,0.07,0.05,0.051,0.021,0.02,0.03000021,16.55999947,0.005393142,0.01555738,0.012923647,-0.010105567,-0.004957377,0.002090737,30.76514047,0.054287643,-0.006251291,2.5722144,0.074856825,-1173328275,10738731739,8.88E+11,-1.18E+12,385081293,0.426617483
2024-09-23,1,0,-0.01,0.01,-0.005,0.01,0.01499986,16.32999992,0.015454054,0.015186932,0.005281682,0.004037921,0.001092739,0.004858786,33.58965754,0.025508703,-0.014961202,3.43463491,0.287946577,28014301786,14036438593,2.34E+11,-33693633654,495964133,0.103032226
2024-09-24,1,0.02,0.01,0.033,0.026,0.01,0.00699997,16.14999962,-0.001942914,0,0.005674873,0.002925804,0.001983704,0.003325994,39.04140602,-0.043722436,0.003815283,3.75766105,-0.316200518,9944915232,28082208914,2.81E+11,-7.02E+11,339140017,-0.40581482
2024-09-25,0,-0.01,-0.03,0.004,-0.01,0.02,0.01399994,15.89000034,0.002805334,0.005727396,0.006541115,0.001590919,-0.005464721,0.011338173,42.71602713,0.016958618,0.038047752,5.64553104,0.047051327,208412350,6470306187,5.52E+11,-3.77E+11,355097005,0.077699178
2024-09-26,1,0.05,0.05,-0.029,-0.042,0,0.01300001,15.39000034,0.002508031,-0.001855358,0.014596216,-0.006567597,0.005464721,-0.013527315,36.82227708,0.06478728,0.032521753,1.87273371,0.279852383,-81369236152,-46333782707,7.07E+11,-5.70E+11,454471748,0.127444947
2024-09-27,0,0,0.05,0.004,-0.005,-0.05,0.00900006,15.40999985,-0.001862983,0.027486722,0.004261737,0.007639333,-0.003573566,0.028571256,50.91275129,0.069909901,0.168679995,7.71907552,-0.285128355,51972990585,4125029205,6.99E+11,4.95E+11,324888966,-0.008583744
2024-09-30,0,-0.04,-0.05,-0.001,0.019,0.01,-0.01999998,15.36999989,0.004030542,0.02295644,-0.001577068,-0.01642569,-0.001393168,-0.008189711,60.84114803,-0.087392453,0.008056285,4.470490324,0.271216238,3161310152,2057999664,-4.22E+11,2.66E+11,413004129,0.033901552
2024-10-02,0,0.06,0.09,-0.008,-0.015,-0.03,0.00699998,16.95999908,-0.001254003,-0.049142484,-0.026562515,-0.00305041,0.003578539,-0.021556994,52.40558255,0.03311998,0.060930144,-0.895327524,-0.130963173,4061327531,-23375912575,-1.72E+11,-1.00E+12,358915798,-0.105360516
2024-10-04,1,-0.02,-0.04,-0.06,-0.031,0.02,-0.02900005,16.72999954,0.004227604,-0.002925963,0.007434836,0.011798991,0.008890718,-0.012252461,52.35453808,-0.01593205,0.005135905,-3.10040022,-0.022042627,-32708753832,-21190827398,-6.23E+11,-3.07E+11,351004351,-0.116741911
2024-10-07,1,0.19,0.3,0.064,0.044,-0.11,0.02000022,18.89999962,-0.009229467,0.02163381,-0.003923639,0.0071976,0.008227238,0.003125863,54.57253538,-0.038272565,-0.002224086,-1.63370693,0.180408596,-7709625782,-65243575899,-1.69E+11,42753532722,414328553,0.03978087
2024-10-08,0,0.05,0.05,0.105,0.136,0,-0.03100014,19.20999908,0.007247427,0.01788253,0.01776948,0.008558806,0.000195107,0.015702723,60.9357373,0.046675837,0.038170705,2.13858011,-0.17053473,25309093861,86903623202,-63788114571,29180864802,343671145,0.039220713
2024-10-10,1,0.01,-0.03,-0.024,-0.028,0.04,0.00399995,22.63999939,-0.009632264,-0.010098408,-0.004023928,-0.002611373,9.75E-05,-0.00615586,60.03569754,-0.006785521,3.88E-05,0.54744931,-0.073998418,-17553266100,4681380222,-3.24E+11,-3.81E+11,318240024,-0.12586852
2024-10-11,0,0.05,0.02,0.011,0.03,0.03,-0.01899981,21.42000008,0.009642707,0.01132189,0.002106869,0.00048412,0.004281361,0.001848383,53.87166025,-0.066616476,-0.146973341,0.95541933,0.943690112,23804233192,1.18E+11,-4.39E+11,1.63E+11,618559988,0.415951554
2024-10-14,1,-0.01,-0.03,-0.003,-0.015,0.02,0.01199984,20.93000031,0.005015963,0.005694903,0.010647893,0.00499115,-0.000971425,-0.000866039,53.08447563,0.010934809,-0.000761917,0.7017884,-0.205774304,-14539617289,71242141360,1.75E+11,-5.99E+11,491276237,-0.375347686
2024-10-15,1,0,0,0.002,-0.009,0,0.01099992,20.45999908,0.006033609,0,0.003210698,-0.001045217,0.003976956,0.010107027,55.74951223,-0.02971439,-0.015868124,2.778961899,-0.182322205,-9158474001,89708652791,2.48E+11,91477689688,401705670,-0.112951793
