Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2026-01-30,1,1,0.8084,1,TP
2026-02-02,0,1,0.7477,0,FP
2026-02-03,1,1,0.5049,1,TP
2026-02-04,1,1,0.5205,1,TP
2026-02-05,0,1,0.6007,0,FP
2026-02-06,0,1,0.6917,0,FP
2026-02-09,1,1,0.5561,1,TP
2026-02-10,1,1,0.5308,1,TP
2026-02-11,1,1,0.5828,1,TP
2026-02-12,1,1,0.562,1,TP
2026-02-13,0,1,0.5026,0,FP
2026-02-19,1,1,0.6241,1,TP
2026-02-20,1,1,0.5614,1,TP
2026-02-23,1,1,0.7728,1,TP
2026-02-24,1,1,0.6967,1,TP
2026-02-25,1,1,0.6546,1,TP
2026-02-26,1,1,0.6912,1,TP
2026-02-27,0,1,0.702,0,FP
2026-03-03,0,1,0.7698,0,FP
2026-03-04,0,1,0.5334,0,FP
2026-03-05,1,1,0.6882,1,TP
2026-03-06,1,1,0.5703,1,TP
2026-03-09,0,1,0.7432,0,FP
2026-03-10,1,1,0.6197,1,TP
2026-03-11,1,1,0.5087,1,TP
2026-03-12,0,1,0.5078,0,FP
2026-03-13,0,0,0.5061,1,TN
2026-03-16,1,1,0.5574,1,TP
2026-03-17,1,0,0.5305,0,FN
2026-03-18,1,1,0.7208,1,TP
2026-03-19,0,1,0.5355,0,FP
2026-03-20,1,1,0.6494,1,TP
2026-03-23,0,1,0.6633,0,FP
2026-03-24,1,1,0.7117,1,TP
2026-03-25,1,0,0.614,0,FN
2026-03-26,0,0,0.5316,1,TN
2026-03-27,0,1,0.6474,0,FP
2026-03-30,0,0,0.5996,1,TN
2026-03-31,0,0,0.6282,1,TN
2026-04-01,1,1,0.5696,1,TP
2026-04-02,0,1,0.6788,0,FP
2026-04-03,1,0,0.5152,0,FN
2026-04-06,1,1,0.573,1,TP
2026-04-07,1,1,0.6089,1,TP
2026-04-08,1,1,0.6893,1,TP
2026-04-09,0,1,0.6776,0,FP
2026-04-10,1,1,0.5696,1,TP
2026-04-13,0,1,0.7213,0,FP
2026-04-14,1,1,0.65,1,TP
2026-04-15,1,1,0.6733,1,TP
2026-04-16,1,1,0.6933,1,TP
2026-04-17,0,0,0.5147,1,TN
2026-04-20,1,1,0.6935,1,TP
2026-04-21,1,1,0.6336,1,TP
2026-04-22,1,0,0.5335,0,FN
2026-04-23,1,0,0.5194,0,FN
2026-04-24,0,1,0.6682,0,FP
2026-04-27,1,1,0.7205,1,TP
2026-04-28,1,1,0.6705,1,TP
2026-04-29,1,1,0.6082,1,TP
2026-04-30,0,1,0.5149,0,FP
2026-05-04,1,1,0.6508,1,TP
2026-05-06,1,1,0.6635,1,TP
2026-05-07,1,1,0.7444,1,TP
2026-05-08,1,0,0.5861,0,FN
2026-05-11,1,1,0.7334,1,TP
2026-05-12,0,1,0.6342,0,FP
2026-05-13,1,1,0.6484,1,TP
